VC, 2020-07-01, 23, 4, 0, 0, 0, 19, 12284
VC, 2020-07-02, 23, 5, 0, 0, 0, 18, 12307
VC, 2020-07-03, 16, 2, 0, 0, 0, 14, 12323
VC, 2020-07-04, 7, 3, 0, 0, 0, 4, 12330
VC, 2020-07-05, 11, 4, 0, 0, 0, 7, 12341
VC, 2020-07-06, 24, 6, 0, 0, 0, 18, 12365
VC, 2020-07-07, 28, 5, 0, 0, 0, 23, 12393
VC, 2020-07-08, 29, 4, 0, 0, 0, 25, 12422
VC, 2020-07-09, 28, 4, 0, 0, 0, 24, 12450
VC, 2020-07-10, 36, 10, 0, 1, 0, 25, 12486
VC, 2020-07-11, 35, 13, 0, 0, 0, 22, 12521
VC, 2020-07-12, 19, 3, 0, 0, 0, 16, 12540
VC, 2020-07-13, 48, 15, 0, 0, 0, 33, 12588
VC, 2020-07-14, 57, 17, 0, 0, 0, 40, 12645
VC, 2020-07-15, 89, 38, 0, 0, 0, 51, 12734
VC, 2020-07-16, 73, 24, 0, 0, 0, 49, 12807
VC, 2020-07-17, 86, 28, 0, 0, 0, 58, 12893
VC, 2020-07-18, 89, 30, 0, 0, 0, 59, 12982
VC, 2020-07-19, 86, 27, 0, 0, 0, 59, 13068
VC, 2020-07-20, 122, 34, 0, 1, 0, 87, 13190
VC, 2020-07-21, 136, 52, 0, 0, 0, 84, 13326
VC, 2020-07-22, 143, 35, 0, 0, 0, 108, 13469
VC, 2020-07-23, 124, 29, 0, 0, 0, 95, 13593
VC, 2020-07-24, 151, 39, 0, 0, 0, 112, 13744
VC, 2020-07-25, 172, 59, 0, 0, 0, 113, 13916
VC, 2020-07-26, 135, 29, 0, 0, 0, 106, 14051
VC, 2020-07-27, 212, 45, 0, 0, 0, 167, 14263
VC, 2020-07-28, 189, 22, 0, 0, 0, 167, 14452
VC, 2020-07-29, 274, 54, 0, 0, 0, 220, 14726
VC, 2020-07-30, 243, 43, 0, 0, 0, 200, 14969
VC, 2020-07-31, 250, 59, 0, 0, 0, 191, 15219
VC, 2020-08-01, 286, 72, 0, 0, 0, 214, 15505
VC, 2020-08-02, 210, 48, 0, 0, 0, 162, 15715
VC, 2020-08-03, 296, 78, 0, 0, 0, 218, 16011
VC, 2020-08-04, 366, 87, 0, 0, 0, 279, 16377
VC, 2020-08-05, 374, 87, 0, 0, 0, 287, 16751
VC, 2020-08-06, 321, 70, 0, 0, 0, 251, 17072
VC, 2020-08-07, 361, 72, 0, 0, 0, 289, 17433
VC, 2020-08-08, 320, 62, 0, 0, 0, 258, 17753
VC, 2020-08-09, 276, 53, 0, 0, 0, 223, 18029
VC, 2020-08-10, 438, 93, 0, 0, 0, 345, 18467
VC, 2020-08-11, 432, 76, 0, 0, 0, 356, 18899
VC, 2020-08-12, 456, 85, 0, 0, 0, 371, 19355
VC, 2020-08-13, 448, 93, 0, 0, 0, 355, 19803
VC, 2020-08-14, 531, 107, 0, 0, 0, 424, 20334
VC, 2020-08-15, 413, 93, 0, 0, 0, 320, 20747
VC, 2020-08-16, 375, 86, 0, 0, 0, 289, 21122
VC, 2020-08-17, 589, 122, 0, 0, 0, 467, 21711
VC, 2020-08-18, 577, 129, 0, 0, 0, 448, 22288
VC, 2020-08-19, 589, 147, 0, 0, 0, 442, 22877
VC, 2020-08-20, 608, 120, 0, 0, 0, 488, 23485
VC, 2020-08-21, 658, 137, 0, 0, 0, 521, 24143
VC, 2020-08-22, 600, 136, 0, 0, 0, 464, 24743
VC, 2020-08-23, 468, 103, 0, 0, 0, 365, 25211
VC, 2020-08-24, 703, 161, 0, 0, 0, 542, 25914
VC, 2020-08-25, 588, 137, 0, 0, 0, 451, 26502
VC, 2020-08-26, 684, 140, 0, 0, 0, 544, 27186
VC, 2020-08-27, 554, 113, 0, 1, 0, 440, 27740
VC, 2020-08-28, 667, 134, 0, 0, 0, 533, 28407
VC, 2020-08-29, 639, 155, 0, 0, 0, 484, 29046
VC, 2020-08-30, 392, 81, 0, 0, 0, 311, 29438
VC, 2020-08-31, 514, 119, 0, 0, 0, 395, 29952
VC, 2020-09-01, 579, 108, 0, 0, 0, 471, 30531
VC, 2020-09-02, 588, 112, 0, 0, 0, 476, 31119
VC, 2020-09-03, 532, 116, 0, 0, 0, 416, 31651
VC, 2020-09-04, 618, 138, 0, 0, 0, 480, 32269
VC, 2020-09-05, 537, 118, 0, 0, 0, 419, 32806
VC, 2020-09-06, 387, 74, 0, 0, 0, 313, 33193
VC, 2020-09-07, 564, 140, 0, 0, 0, 424, 33757
VC, 2020-09-08, 566, 108, 0, 0, 0, 458, 34323
VC, 2020-09-09, 559, 144, 0, 0, 0, 415, 34882
